,feature,importance
335,number_of_antennas__weekday__night,0.061241102763358736
336,number_of_antennas__weekend__night,0.14319473524624005
337,entropy_of_antennas__allweek__allday,0.3207349918188395
338,entropy_of_antennas__weekday__day,-0.09987299575530378
339,entropy_of_antennas__weekday__night,0.026022769737696346
340,entropy_of_antennas__weekend__night,0.11642040979321039
341,percent_at_home__weekday__allday,0.05544603626380272
342,percent_at_home__weekday__day,-0.02046420314205043
343,percent_at_home__weekend__night,-0.2974762116149373
344,radius_of_gyration__allweek__allday,-0.2849789824965272
345,radius_of_gyration__allweek__night,0.20705394902793745
346,radius_of_gyration__weekday__day,-0.05505894384465376
347,radius_of_gyration__weekday__night,0.20705907344800276
348,radius_of_gyration__weekend__allday,-0.12720131297452922
349,radius_of_gyration__weekend__day,-0.14918778815142564
350,radius_of_gyration__weekend__night,-0.08783116817242398
351,frequent_antennas__weekday__day,-0.10393264606307763
352,frequent_antennas__weekday__night,0.0828467877190684
353,frequent_antennas__weekend__day,-0.08742389228526473
354,frequent_antennas__weekend__night,-0.010137842889902014
355,churn_rate__std,0.12916244000414726
356,amount_recharges__allweek__allday__median,0.0033838223008636485
357,amount_recharges__allweek__allday__skewness,-0.06964494842888942
358,amount_recharges__allweek__day__mean,-0.1346393118020278
359,amount_recharges__allweek__day__std,-0.08668931690933969
360,amount_recharges__allweek__day__skewness,0.03297029393864134
361,amount_recharges__allweek__day__kurtosis,0.1209348703639915
362,amount_recharges__allweek__day__max,0.0437952338295028
363,amount_recharges__allweek__night__std,0.03108055738838599
364,amount_recharges__allweek__night__median,0.04977675602354028
365,amount_recharges__allweek__night__min,-0.0797872678659856
366,amount_recharges__weekday__allday__mean,-0.2127190917177606
367,amount_recharges__weekday__allday__std,-0.2363529274135864
368,amount_recharges__weekday__day__std,-0.05120521022333732
369,amount_recharges__weekday__day__kurtosis,0.12106857601385897
370,amount_recharges__weekday__night__mean,-0.04118149440810824
371,amount_recharges__weekday__night__kurtosis,0.11218227514277482
372,amount_recharges__weekday__night__min,0.32522464733353534
373,amount_recharges__weekend__allday__std,0.1851265542879637
374,amount_recharges__weekend__allday__skewness,0.18319586615478564
375,amount_recharges__weekend__allday__min,0.0649029793882628
376,amount_recharges__weekend__day__skewness,0.40192668555049166
377,amount_recharges__weekend__day__min,0.14433419987119983
378,amount_recharges__weekend__night__mean,0.02529022724560443
379,amount_recharges__weekend__night__kurtosis,-0.014059414072083137
380,amount_recharges__weekend__night__max,0.03993559318937307
381,interevent_time_recharges__allweek__allday__std,0.133084040548361
382,interevent_time_recharges__allweek__allday__skewness,-0.04964142906678904
383,interevent_time_recharges__allweek__day__std,0.130316828782459
384,interevent_time_recharges__allweek__day__skewness,0.010273957776167951
385,interevent_time_recharges__allweek__day__kurtosis,0.01947094284447804
386,interevent_time_recharges__allweek__day__min,-0.14766149457354932
387,interevent_time_recharges__allweek__night__mean,0.1730530316486546
388,interevent_time_recharges__allweek__night__std,-0.0938922420729401
389,interevent_time_recharges__allweek__night__median,0.019242768586498912
390,interevent_time_recharges__allweek__night__min,-0.22143009475421688
391,interevent_time_recharges__allweek__night__max,-0.2239925440245869
392,interevent_time_recharges__weekday__allday__std,-0.05238140601278994
393,interevent_time_recharges__weekday__allday__median,-0.1823897342691265
394,interevent_time_recharges__weekday__allday__skewness,0.12309725200930027
395,interevent_time_recharges__weekday__allday__kurtosis,0.025105518016521028
396,interevent_time_recharges__weekday__allday__min,0.047332248084645666
397,interevent_time_recharges__weekday__allday__max,-0.12859540894200644
398,interevent_time_recharges__weekday__day__median,-0.06874092079014657
399,interevent_time_recharges__weekday__day__skewness,-0.11181959038937954
400,interevent_time_recharges__weekday__day__min,-0.30715269885777
401,interevent_time_recharges__weekday__day__max,-0.1981311971008603
402,interevent_time_recharges__weekday__night__median,-0.07740092975263281
403,interevent_time_recharges__weekday__night__skewness,-0.006391917278055242
404,interevent_time_recharges__weekday__night__kurtosis,-0.05945220874456671
405,interevent_time_recharges__weekday__night__max,-0.3022795238471542
406,interevent_time_recharges__weekend__allday__median,0.03627896516053872
407,interevent_time_recharges__weekend__allday__skewness,-0.05187724985800928
408,interevent_time_recharges__weekend__allday__kurtosis,0.20953772003407078
409,interevent_time_recharges__weekend__allday__min,-0.07438346229257882
410,interevent_time_recharges__weekend__day__std,-0.023447432520325044
411,interevent_time_recharges__weekend__day__min,0.006752224076246964
412,interevent_time_recharges__weekend__day__max,0.10012122406282244
413,percent_pareto_recharges__allweek__day,-0.014164794841108018
414,percent_pareto_recharges__weekday__allday,0.047665875992601886
415,percent_pareto_recharges__weekday__day,-0.02045852152384165
416,percent_pareto_recharges__weekday__night,0.06564605228009278
417,percent_pareto_recharges__weekend__night,0.07413699152042602
418,number_of_recharges__allweek__night,0.04533008287248181
419,number_of_recharges__weekday__allday,0.014254329046485898
420,number_of_recharges__weekday__day,0.1858267774693819
421,number_of_recharges__weekday__night,0.00912879940033896
422,number_of_recharges__weekend__day,0.014151279730258854
